# t	fit(y)
7.35	40.6329
7.36	40.5636
7.37	40.4945
7.38	40.4254
7.39	40.3565
7.4	40.2877
7.41	40.219
7.42	40.1505
7.43	40.082
7.44	40.0137
7.45	39.9455
7.46	39.8774
7.47	39.8094
7.48	39.7415
7.49	39.6738
7.5	39.6062
7.51	39.5386
7.52	39.4712
7.53	39.4039
7.54	39.3368
7.55	39.2697
7.56	39.2028
7.57	39.1359
7.58	39.0692
7.59	39.0026
7.6	38.9361
7.61	38.8697
7.62	38.8035
7.63	38.7373
7.64	38.6713
7.65	38.6054
7.66	38.5395
7.67	38.4738
7.68	38.4082
7.69	38.3428
7.7	38.2774
7.71	38.2121
7.72	38.147
7.73	38.082
7.74	38.017
7.75	37.9522
7.76	37.8875
7.77	37.8229
7.78	37.7585
7.79	37.6941
7.8	37.6298
7.81	37.5657
7.82	37.5016
7.83	37.4377
7.84	37.3739
7.85	37.3102
7.86	37.2466
7.87	37.1831
7.88	37.1197
7.89	37.0564
7.9	36.9932
7.91	36.9302
7.92	36.8672
7.93	36.8044
7.94	36.7416
7.95	36.679
7.96	36.6164
7.97	36.554
7.98	36.4917
7.99	36.4295
8	36.3674
8.01	36.3054
8.02	36.2435
8.03	36.1817
8.04	36.12
8.05	36.0585
8.06	35.997
8.07	35.9356
8.08	35.8743
8.09	35.8132
8.1	35.7521
8.11	35.6912
8.12	35.6303
8.13	35.5696
8.14	35.509
8.15	35.4484
8.16	35.388
8.17	35.3277
8.18	35.2674
8.19	35.2073
8.2	35.1473
8.21	35.0874
8.22	35.0276
8.23	34.9678
8.24	34.9082
8.25	34.8487
8.26	34.7893
8.27	34.73
8.28	34.6708
8.29	34.6117
8.3	34.5527
8.31	34.4938
8.32	34.435
8.33	34.3763
8.34	34.3177
8.35	34.2592
8.36	34.2008
8.37	34.1425
8.38	34.0842
8.39	34.0261
8.4	33.9681
8.41	33.9102
8.42	33.8524
8.43	33.7947
8.44	33.7371
8.45	33.6796
8.46	33.6222
8.47	33.5648
8.48	33.5076
8.49	33.4505
8.5	33.3935
8.51	33.3365
8.52	33.2797
8.53	33.223
8.54	33.1663
8.55	33.1098
8.56	33.0534
8.57	32.997
8.58	32.9408
8.59	32.8846
8.6	32.8285
8.61	32.7726
8.62	32.7167
8.63	32.6609
8.64	32.6052
8.65	32.5497
8.66	32.4942
8.67	32.4388
8.68	32.3835
8.69	32.3283
8.7	32.2732
8.71	32.2181
8.72	32.1632
8.73	32.1084
8.74	32.0536
8.75	31.999
8.76	31.9444
8.77	31.89
8.78	31.8356
8.79	31.7813
8.8	31.7272
8.81	31.6731
